order_id,customer_id,restaurant_id,order_date,delivery_time,status,total_amount,payment_mode,discount_applied,feedback_rating
768,303,170,2024-01-17 03:12:40,2024-01-17 03:55:40,Delivered,3699.42,Cash,20.75,4.24
769,455,154,2024-01-16 00:33:18,2024-01-16 02:02:18,Cancelled,2844.51,Cash,6.98,0.45
770,104,55,2023-07-19 22:39:23,2023-07-19 23:50:23,Pending,303.75,UPI,49.85,4.16
771,482,116,2024-03-14 06:41:06,2024-03-14 07:22:06,Delivered,328.85,Cash,20.74,4.95
772,136,140,2023-09-01 17:54:07,2023-09-01 19:24:07,Pending,4084.63,UPI,12.72,4.02
773,316,33,2024-03-20 15:43:18,2024-03-20 16:34:18,Pending,2692.86,Cash,33.12,2.99
774,182,59,2024-07-04 17:25:05,2024-07-04 18:24:05,Pending,919.28,UPI,25.84,3.06
775,73,166,2024-12-09 04:37:49,2024-12-09 05:40:49,Delivered,3191.01,UPI,16.08,0.29
776,422,117,2024-11-20 09:26:55,2024-11-20 10:35:55,Delivered,1500.45,UPI,17.59,0.33
777,30,20,2024-09-02 21:03:00,2024-09-02 22:17:00,Pending,4162.88,Credit Card,20.96,0.02
778,131,15,2025-06-09 06:18:35,2025-06-09 06:48:35,Cancelled,1825.43,UPI,38.98,0.77
779,420,15,2023-09-17 13:12:39,2023-09-17 14:20:39,Pending,1916.53,Cash,12.16,3.97
780,112,91,2024-10-30 22:07:13,2024-10-30 22:56:13,Pending,1689.76,UPI,15.68,4.00
781,266,90,2024-07-20 11:07:27,2024-07-20 12:16:27,Cancelled,3591.05,Credit Card,40.19,4.14
782,362,57,2024-03-09 05:28:51,2024-03-09 06:46:51,Cancelled,748.65,Cash,16.97,2.99
783,390,68,2024-07-17 08:49:53,2024-07-17 10:00:53,Cancelled,452.44,Cash,47.75,1.59
784,142,48,2024-10-25 10:20:37,2024-10-25 11:07:37,Cancelled,296.75,UPI,2.48,0.02
785,235,141,2025-04-18 08:26:51,2025-04-18 09:23:51,Cancelled,3489.17,UPI,6.45,1.62
786,38,167,2024-03-10 19:02:54,2024-03-10 20:04:54,Cancelled,2315.83,Cash,39.28,2.46
787,495,173,2023-10-24 14:12:46,2023-10-24 15:21:46,Delivered,2205.78,Credit Card,17.28,0.07
788,15,119,2025-03-07 03:44:37,2025-03-07 04:58:37,Pending,44.07,Credit Card,40.14,4.60
789,157,18,2024-03-21 00:39:12,2024-03-21 02:08:12,Pending,3941.61,UPI,14.64,3.87
790,435,189,2024-06-20 05:58:20,2024-06-20 06:44:20,Pending,1511.51,UPI,49.11,0.06
791,194,58,2024-12-11 10:33:50,2024-12-11 11:45:50,Pending,2899.29,Cash,21.29,2.83
792,403,9,2023-12-06 11:24:04,2023-12-06 12:13:04,Pending,98.26,Credit Card,32.01,2.45
793,485,23,2024-09-24 20:11:25,2024-09-24 21:28:25,Pending,3198.86,UPI,2.72,0.20
794,142,168,2023-09-13 13:40:06,2023-09-13 14:24:06,Cancelled,3939.68,UPI,25.59,3.36
795,130,116,2024-02-28 18:35:09,2024-02-28 19:31:09,Pending,4740.33,Credit Card,10.67,3.02
796,352,37,2024-08-16 08:14:55,2024-08-16 08:57:55,Delivered,2719.09,UPI,22.05,3.19
797,294,24,2024-06-10 17:44:12,2024-06-10 19:01:12,Delivered,2695.77,Cash,10.24,3.71
798,249,49,2025-01-11 13:43:34,2025-01-11 14:28:34,Pending,1493.92,UPI,28.48,2.51
799,372,35,2023-08-13 15:58:40,2023-08-13 17:18:40,Delivered,3414.88,Cash,46.75,0.37
800,175,86,2024-07-28 18:07:40,2024-07-28 19:04:40,Cancelled,2109.07,Cash,31.65,0.54
801,298,171,2024-05-15 20:17:19,2024-05-15 20:53:19,Delivered,1677.37,Cash,19.95,1.53
802,433,90,2024-05-03 07:40:42,2024-05-03 08:15:42,Pending,3574.18,Cash,31.14,2.59
803,247,48,2025-04-30 19:43:55,2025-04-30 20:27:55,Pending,358.31,Cash,39.38,4.10
804,283,106,2024-12-27 17:18:35,2024-12-27 17:56:35,Delivered,2964.89,UPI,21.43,1.53
805,146,96,2024-02-23 21:20:41,2024-02-23 22:12:41,Delivered,2876.85,Credit Card,45.14,0.99
806,273,95,2025-03-27 03:52:35,2025-03-27 04:28:35,Pending,3203.03,Cash,34.03,2.80
807,297,46,2024-07-02 04:31:46,2024-07-02 05:36:46,Cancelled,3441.06,UPI,30.60,3.05
808,186,90,2024-05-14 02:29:28,2024-05-14 03:02:28,Pending,1417.71,Credit Card,41.24,1.34
809,377,127,2024-09-04 15:14:25,2024-09-04 16:08:25,Delivered,3121.79,Cash,12.70,3.56
810,367,44,2023-08-08 16:17:25,2023-08-08 17:41:25,Delivered,4154.03,Cash,44.80,2.59
811,493,44,2025-02-10 10:16:37,2025-02-10 11:21:37,Delivered,4345.25,UPI,29.45,1.37
812,25,4,2023-11-25 06:10:24,2023-11-25 07:18:24,Cancelled,1049.57,UPI,35.78,3.80
813,461,124,2024-01-04 22:40:56,2024-01-04 23:23:56,Delivered,1799.56,Cash,0.80,3.35
814,39,191,2024-04-25 01:45:56,2024-04-25 02:47:56,Cancelled,3679.92,Credit Card,11.69,2.47
815,117,154,2025-04-12 21:52:21,2025-04-12 23:08:21,Pending,3101.12,UPI,7.34,3.79
816,497,51,2023-07-27 17:19:29,2023-07-27 18:17:29,Cancelled,4856.85,Credit Card,24.00,2.92
817,127,45,2025-02-21 01:36:05,2025-02-21 02:34:05,Delivered,4567.10,Credit Card,35.64,3.53
818,365,152,2024-08-04 02:45:01,2024-08-04 03:16:01,Pending,4006.47,Credit Card,15.09,2.47
819,320,84,2024-03-23 16:44:12,2024-03-23 17:43:12,Cancelled,927.85,Cash,26.27,2.87
820,201,184,2024-02-11 17:40:42,2024-02-11 18:19:42,Pending,3053.25,UPI,5.32,2.49
821,204,61,2025-03-21 00:53:46,2025-03-21 02:04:46,Cancelled,664.00,Cash,12.58,2.77
822,498,177,2024-06-01 23:57:11,2024-06-02 01:01:11,Pending,3344.29,UPI,32.88,1.04
823,412,81,2024-10-30 16:59:11,2024-10-30 18:07:11,Cancelled,559.24,UPI,4.62,2.34
824,309,99,2023-10-12 06:10:07,2023-10-12 07:27:07,Delivered,2379.85,Credit Card,12.70,1.96
825,211,5,2025-02-26 22:42:44,2025-02-26 23:48:44,Pending,1504.98,Credit Card,5.88,4.00
826,399,71,2024-02-11 02:52:51,2024-02-11 03:23:51,Pending,3043.89,Cash,18.25,1.14
827,98,138,2025-04-11 06:04:06,2025-04-11 07:00:06,Delivered,1628.56,Cash,46.21,1.75
828,205,178,2024-02-28 23:53:27,2024-02-29 01:21:27,Delivered,2399.19,UPI,30.42,2.14
829,101,76,2023-09-07 22:50:50,2023-09-07 23:38:50,Cancelled,1451.82,Credit Card,28.22,4.24
830,255,46,2023-11-10 02:04:01,2023-11-10 02:36:01,Pending,216.08,Credit Card,40.47,1.09
831,492,13,2024-07-06 22:25:30,2024-07-06 23:11:30,Cancelled,4619.13,Cash,36.53,1.40
832,344,150,2025-06-07 09:47:47,2025-06-07 10:54:47,Cancelled,2963.60,UPI,46.02,0.74
833,11,20,2023-10-19 03:36:49,2023-10-19 04:53:49,Pending,4735.24,Credit Card,5.59,3.02
834,122,127,2023-12-25 05:58:53,2023-12-25 06:30:53,Pending,1148.99,UPI,32.90,1.18
835,121,44,2024-08-27 08:45:01,2024-08-27 09:38:01,Delivered,4899.25,Credit Card,46.90,1.51
836,484,16,2023-12-31 10:21:25,2023-12-31 11:02:25,Cancelled,2043.21,Cash,41.55,0.98
837,180,115,2024-05-22 23:38:46,2024-05-23 00:35:46,Delivered,2779.51,UPI,0.58,0.86
838,195,182,2025-02-28 17:18:31,2025-02-28 18:14:31,Cancelled,208.00,Credit Card,4.70,4.26
839,467,154,2023-11-11 05:52:53,2023-11-11 06:23:53,Delivered,29.64,Credit Card,10.31,4.55
840,346,91,2025-02-05 14:26:50,2025-02-05 15:49:50,Cancelled,1186.42,Cash,9.55,3.44
841,110,68,2024-03-07 00:32:50,2024-03-07 01:13:50,Cancelled,642.19,UPI,5.06,3.20
842,72,127,2025-07-05 05:27:40,2025-07-05 06:45:40,Cancelled,2705.63,Cash,20.67,2.89
843,406,115,2025-01-24 08:54:39,2025-01-24 10:19:39,Delivered,3681.03,Credit Card,41.63,3.57
844,494,20,2023-12-17 17:17:17,2023-12-17 18:39:17,Delivered,2906.76,Credit Card,8.53,1.94
845,397,87,2024-11-27 15:45:13,2024-11-27 16:18:13,Pending,4518.15,Credit Card,26.57,4.67
846,218,116,2024-12-31 11:10:37,2024-12-31 11:47:37,Delivered,1895.11,UPI,21.76,0.37
847,235,59,2023-12-04 09:41:33,2023-12-04 10:45:33,Cancelled,1659.10,Credit Card,39.38,4.21
848,250,47,2023-07-18 20:22:21,2023-07-18 21:30:21,Cancelled,3246.95,UPI,24.29,2.66
849,57,179,2024-09-25 05:49:31,2024-09-25 06:49:31,Pending,4856.44,Credit Card,10.44,0.69
850,428,88,2024-01-14 05:08:09,2024-01-14 06:26:09,Pending,3201.91,UPI,3.25,4.86
851,135,182,2024-12-21 07:38:15,2024-12-21 09:06:15,Pending,1169.39,Cash,12.43,0.90
852,180,8,2024-08-26 20:29:34,2024-08-26 21:06:34,Delivered,59.92,Credit Card,20.82,0.73
853,243,181,2024-03-28 17:46:29,2024-03-28 18:36:29,Pending,249.31,UPI,19.19,0.51
854,41,113,2024-03-05 12:05:41,2024-03-05 13:22:41,Cancelled,3366.94,UPI,9.63,3.56
855,497,139,2024-08-25 08:09:35,2024-08-25 09:23:35,Cancelled,2439.88,Cash,27.19,4.96
856,459,17,2024-11-18 02:54:47,2024-11-18 04:08:47,Delivered,3633.13,Cash,40.75,0.85
857,234,15,2024-02-10 17:52:31,2024-02-10 18:47:31,Cancelled,909.13,UPI,29.28,2.34
858,167,178,2024-11-29 17:02:52,2024-11-29 18:22:52,Cancelled,1625.60,UPI,14.59,1.35
859,364,104,2023-12-15 12:24:31,2023-12-15 13:39:31,Pending,3496.09,Cash,6.24,4.33
860,88,68,2024-05-15 23:03:13,2024-05-15 23:57:13,Delivered,572.85,UPI,19.51,4.80
861,126,86,2024-10-11 16:20:10,2024-10-11 17:10:10,Cancelled,1216.94,Cash,21.44,4.26
862,312,55,2025-06-18 16:51:07,2025-06-18 17:21:07,Cancelled,2790.99,Cash,40.81,3.10
863,229,173,2024-08-23 10:07:59,2024-08-23 11:27:59,Cancelled,4016.32,UPI,4.45,1.49
864,172,66,2024-12-05 04:32:54,2024-12-05 05:14:54,Delivered,2864.18,Cash,42.00,1.44
865,376,61,2024-01-08 19:20:46,2024-01-08 20:25:46,Cancelled,2389.43,Credit Card,48.84,2.36
866,69,118,2024-08-05 05:26:01,2024-08-05 06:47:01,Cancelled,693.67,Cash,42.42,2.07
867,404,183,2025-06-11 04:05:05,2025-06-11 05:24:05,Delivered,919.27,Credit Card,19.54,0.22
868,189,83,2025-01-31 02:19:29,2025-01-31 03:25:29,Cancelled,3198.62,UPI,10.07,0.34
869,87,186,2024-02-08 19:48:05,2024-02-08 20:32:05,Cancelled,1751.72,Cash,16.58,4.90
870,189,173,2024-12-31 18:38:12,2024-12-31 19:22:12,Cancelled,613.87,UPI,31.49,1.70
871,450,180,2023-08-12 14:39:34,2023-08-12 16:06:34,Pending,1466.62,UPI,47.35,4.63
872,463,142,2024-11-29 21:39:53,2024-11-29 22:54:53,Delivered,4277.53,UPI,40.36,3.25
873,111,123,2024-11-17 02:28:12,2024-11-17 03:40:12,Pending,3734.42,Credit Card,28.90,2.83
874,117,66,2024-05-13 13:40:21,2024-05-13 14:12:21,Delivered,4818.92,Cash,44.76,4.41
875,79,92,2023-10-27 08:45:04,2023-10-27 10:05:04,Pending,3869.69,Credit Card,0.75,2.25
876,26,129,2024-11-26 11:39:31,2024-11-26 12:33:31,Cancelled,525.48,Cash,45.38,1.03
877,208,152,2024-02-07 18:39:22,2024-02-07 19:38:22,Delivered,4596.99,Credit Card,10.68,1.70
878,86,9,2024-02-09 07:31:44,2024-02-09 09:00:44,Pending,2781.20,Cash,49.89,2.67
879,304,198,2023-08-06 03:41:45,2023-08-06 04:55:45,Delivered,1498.88,Cash,48.52,0.74
880,45,89,2023-08-22 00:35:14,2023-08-22 01:57:14,Pending,2658.35,Credit Card,16.50,0.12
881,431,36,2024-03-03 19:51:54,2024-03-03 21:08:54,Delivered,153.49,Cash,22.34,2.36
882,342,103,2024-05-01 06:20:16,2024-05-01 07:04:16,Pending,1839.64,UPI,32.71,3.67
883,43,94,2024-01-18 21:46:06,2024-01-18 22:35:06,Delivered,3583.38,UPI,42.31,3.14
884,474,10,2023-11-23 14:22:27,2023-11-23 15:04:27,Delivered,1421.17,Cash,2.92,1.80
885,254,119,2024-02-23 09:19:10,2024-02-23 09:51:10,Pending,610.25,Cash,17.75,1.51
886,349,72,2025-07-04 03:52:08,2025-07-04 04:40:08,Cancelled,2294.66,Credit Card,7.36,2.64
887,371,23,2025-05-16 00:56:14,2025-05-16 01:37:14,Delivered,612.89,Credit Card,40.80,4.91
888,321,170,2025-02-22 13:11:43,2025-02-22 14:32:43,Pending,438.12,UPI,30.50,0.85
889,496,3,2025-05-14 05:51:51,2025-05-14 06:56:51,Cancelled,3391.80,Credit Card,12.25,2.75
890,454,117,2024-07-14 14:19:15,2024-07-14 15:26:15,Pending,726.91,UPI,13.52,0.02
891,247,29,2025-02-22 01:11:01,2025-02-22 01:52:01,Cancelled,639.73,Credit Card,36.56,4.13
892,137,58,2025-07-11 05:05:43,2025-07-11 06:08:43,Cancelled,1476.49,Credit Card,39.18,0.89
893,387,85,2024-12-25 07:59:20,2024-12-25 08:38:20,Cancelled,3745.03,Cash,14.32,2.05
894,163,154,2024-04-17 19:32:46,2024-04-17 20:33:46,Pending,2079.78,Cash,15.09,0.30
895,358,104,2023-12-26 07:13:42,2023-12-26 08:30:42,Cancelled,79.33,Credit Card,25.95,2.59
896,6,47,2023-09-19 05:29:27,2023-09-19 06:13:27,Cancelled,1925.21,Credit Card,15.79,4.00
897,152,195,2023-11-03 13:52:03,2023-11-03 14:23:03,Cancelled,3939.63,Cash,29.68,1.73
898,289,146,2024-11-25 12:05:08,2024-11-25 12:39:08,Pending,2425.83,Credit Card,15.29,0.28
899,140,199,2024-01-04 21:27:20,2024-01-04 22:48:20,Cancelled,275.01,Cash,11.38,2.20
900,114,140,2023-08-28 02:45:12,2023-08-28 03:43:12,Delivered,3572.20,Credit Card,8.58,2.01
901,345,40,2024-12-17 07:28:09,2024-12-17 08:47:09,Cancelled,863.29,UPI,41.95,0.50
902,144,86,2025-04-28 22:22:17,2025-04-28 23:24:17,Pending,3284.92,Credit Card,16.55,3.65
903,347,167,2024-08-04 05:46:34,2024-08-04 06:51:34,Pending,600.99,Cash,44.79,2.03
904,434,84,2025-05-23 05:37:14,2025-05-23 06:39:14,Cancelled,2940.06,UPI,47.17,3.80
905,23,195,2024-10-12 09:09:52,2024-10-12 09:59:52,Pending,4758.74,Credit Card,3.65,3.81
906,493,101,2025-05-18 09:01:20,2025-05-18 09:43:20,Pending,3119.17,Credit Card,31.00,4.23
907,456,15,2024-08-27 12:14:38,2024-08-27 13:03:38,Cancelled,25.82,Credit Card,0.09,1.16
908,70,165,2024-11-07 13:19:36,2024-11-07 14:00:36,Cancelled,3566.89,Cash,5.91,1.66
909,81,124,2025-05-23 17:31:21,2025-05-23 18:13:21,Delivered,3489.06,Cash,40.86,2.46
910,396,150,2025-04-12 00:45:52,2025-04-12 01:36:52,Cancelled,2212.95,UPI,29.48,3.10
911,442,34,2025-02-18 02:05:43,2025-02-18 02:45:43,Cancelled,798.29,Cash,12.97,4.64
912,470,141,2024-07-19 19:01:05,2024-07-19 20:29:05,Pending,1617.48,Credit Card,6.12,4.72
913,449,38,2025-01-06 14:26:54,2025-01-06 15:26:54,Cancelled,1340.88,Credit Card,24.88,0.16
914,223,109,2025-06-04 22:55:03,2025-06-05 00:21:03,Pending,2458.84,Credit Card,8.27,0.24
915,462,36,2024-05-10 12:39:12,2024-05-10 13:53:12,Delivered,4135.58,UPI,39.85,4.02
916,322,170,2023-09-17 17:27:02,2023-09-17 18:39:02,Pending,2638.53,Credit Card,37.85,4.36
917,237,146,2024-04-08 04:39:46,2024-04-08 05:55:46,Cancelled,4609.32,UPI,48.40,1.66
918,252,19,2023-11-03 21:02:42,2023-11-03 22:19:42,Cancelled,4546.77,UPI,29.82,0.66
919,377,9,2024-09-29 06:23:53,2024-09-29 07:51:53,Cancelled,548.36,Credit Card,46.03,2.53
920,354,132,2023-09-28 04:56:35,2023-09-28 06:21:35,Delivered,721.13,Cash,5.64,3.43
921,64,90,2024-03-12 21:49:44,2024-03-12 22:44:44,Cancelled,3802.54,Cash,5.68,2.77
922,484,19,2024-09-05 22:53:50,2024-09-05 23:25:50,Pending,27.92,Credit Card,37.39,2.56
923,471,137,2024-05-15 00:30:17,2024-05-15 01:17:17,Pending,2013.47,Cash,30.89,2.87
924,366,107,2025-06-02 14:22:39,2025-06-02 15:32:39,Delivered,1997.50,UPI,23.90,1.60
925,65,106,2024-08-21 23:40:52,2024-08-22 00:43:52,Delivered,3851.21,Credit Card,46.36,3.40
926,494,47,2023-11-13 02:32:52,2023-11-13 03:08:52,Pending,9.82,UPI,27.25,0.83
927,392,191,2023-08-19 23:19:23,2023-08-20 00:04:23,Pending,2395.71,Cash,42.33,0.97
928,286,52,2024-05-04 10:10:27,2024-05-04 11:14:27,Delivered,3184.58,Cash,42.97,1.24
929,397,17,2024-05-09 20:21:11,2024-05-09 21:34:11,Delivered,2484.47,Credit Card,34.76,3.32
930,145,42,2024-02-13 17:35:20,2024-02-13 19:01:20,Cancelled,4513.40,Cash,40.45,3.07
931,177,14,2024-01-07 02:41:37,2024-01-07 03:57:37,Delivered,2841.66,Cash,15.42,0.77
932,323,176,2024-03-28 04:17:57,2024-03-28 05:05:57,Delivered,85.54,UPI,11.56,4.30
933,410,147,2024-10-14 01:08:19,2024-10-14 02:10:19,Cancelled,2375.20,Cash,47.95,1.51
934,285,46,2024-05-31 19:24:03,2024-05-31 20:24:03,Delivered,2779.71,Credit Card,33.39,3.62
935,238,41,2025-06-27 03:45:45,2025-06-27 04:46:45,Pending,3765.74,Cash,14.43,3.69
936,185,183,2025-05-19 01:52:59,2025-05-19 03:06:59,Cancelled,2085.08,Credit Card,19.87,4.19
937,370,129,2025-02-13 04:08:29,2025-02-13 04:40:29,Cancelled,1006.67,Cash,22.40,2.10
938,476,111,2025-01-23 14:10:32,2025-01-23 14:52:32,Delivered,4059.12,Credit Card,29.69,3.34
939,13,193,2024-12-31 14:40:10,2024-12-31 16:04:10,Pending,2807.60,Cash,32.27,3.60
940,283,172,2024-12-29 19:03:00,2024-12-29 19:45:00,Delivered,263.91,Cash,36.66,0.19
941,243,91,2024-10-25 09:27:37,2024-10-25 10:25:37,Delivered,4506.02,Cash,49.21,0.25
942,407,102,2023-08-16 20:28:21,2023-08-16 21:04:21,Pending,3453.39,Cash,9.71,2.08
943,488,34,2023-08-09 04:23:58,2023-08-09 05:47:58,Cancelled,1261.44,Credit Card,15.86,4.15
944,205,35,2023-09-09 03:35:31,2023-09-09 04:14:31,Delivered,2425.78,Credit Card,6.05,1.69
945,79,4,2024-06-12 02:36:51,2024-06-12 03:47:51,Pending,226.27,Cash,0.34,4.11
946,85,82,2024-08-11 20:53:05,2024-08-11 22:07:05,Cancelled,3744.73,Cash,19.82,1.01
947,230,127,2025-07-03 02:06:19,2025-07-03 03:19:19,Delivered,3093.35,UPI,47.30,1.45
948,456,193,2023-08-23 23:58:00,2023-08-24 01:00:00,Cancelled,3272.72,Cash,24.94,1.46
949,39,142,2023-11-23 17:03:34,2023-11-23 17:44:34,Pending,459.70,Cash,2.96,1.52
950,199,31,2024-02-26 23:38:11,2024-02-27 00:45:11,Delivered,4835.96,UPI,21.57,2.93
951,344,33,2023-08-10 21:18:25,2023-08-10 22:17:25,Cancelled,939.31,Credit Card,9.18,4.84
952,393,123,2024-02-13 00:11:52,2024-02-13 01:39:52,Cancelled,4871.47,UPI,19.11,2.15
953,34,148,2025-07-05 06:52:37,2025-07-05 08:01:37,Delivered,4639.26,UPI,33.40,3.51
954,338,39,2024-12-26 10:54:49,2024-12-26 11:58:49,Pending,4368.30,Cash,27.03,2.71
955,148,162,2025-06-07 15:55:46,2025-06-07 16:53:46,Cancelled,3490.54,Cash,33.32,4.66
956,290,127,2025-02-10 04:09:23,2025-02-10 05:08:23,Cancelled,1093.24,UPI,18.35,1.67
957,319,14,2023-11-13 23:56:44,2023-11-14 01:13:44,Pending,4037.41,Credit Card,46.05,1.98
958,274,61,2024-01-12 07:30:32,2024-01-12 08:38:32,Delivered,3198.45,Credit Card,25.24,1.84
959,383,104,2023-10-28 07:49:31,2023-10-28 09:10:31,Pending,1397.13,UPI,15.33,0.11
960,333,110,2025-03-21 12:44:32,2025-03-21 13:52:32,Delivered,3369.02,UPI,17.04,0.63
961,113,170,2025-06-29 21:03:22,2025-06-29 22:22:22,Cancelled,91.33,Cash,36.48,2.07
962,421,119,2025-04-14 19:09:13,2025-04-14 19:52:13,Pending,4899.19,Cash,23.57,0.16
963,126,181,2024-07-05 11:37:27,2024-07-05 12:11:27,Pending,4085.58,Credit Card,8.88,1.83
964,263,126,2023-11-05 18:55:34,2023-11-05 19:59:34,Pending,36.24,Cash,24.98,1.02
965,404,43,2024-01-22 06:10:36,2024-01-22 07:20:36,Cancelled,4971.45,UPI,13.43,3.51
966,351,120,2024-10-06 17:44:00,2024-10-06 18:25:00,Pending,2196.81,UPI,7.77,0.54
967,289,170,2024-09-03 00:35:03,2024-09-03 01:05:03,Cancelled,1409.76,Credit Card,35.90,1.36
968,144,99,2023-07-30 10:11:04,2023-07-30 11:33:04,Delivered,1702.12,Cash,28.56,4.98
969,29,98,2024-04-20 04:49:03,2024-04-20 05:46:03,Cancelled,3744.17,Cash,45.88,0.19
970,417,3,2024-02-06 19:13:56,2024-02-06 19:56:56,Pending,3603.40,Cash,24.64,3.39
971,108,1,2025-01-04 19:38:10,2025-01-04 20:21:10,Delivered,576.12,UPI,45.75,2.34
972,292,119,2024-07-15 05:03:11,2024-07-15 05:41:11,Delivered,3835.32,UPI,48.67,0.72
973,39,160,2023-12-21 00:37:19,2023-12-21 01:41:19,Cancelled,2921.18,Cash,42.49,3.05
974,436,56,2025-02-27 11:36:25,2025-02-27 12:16:25,Delivered,3974.10,Credit Card,38.54,2.45
975,417,83,2024-11-07 13:08:38,2024-11-07 14:11:38,Pending,1880.21,Cash,32.29,4.79
976,174,3,2024-10-08 11:45:32,2024-10-08 12:32:32,Pending,81.02,Cash,27.39,2.73
977,150,48,2024-07-27 05:11:04,2024-07-27 05:43:04,Cancelled,1449.72,Cash,30.02,1.60
978,363,194,2025-06-01 08:26:13,2025-06-01 09:25:13,Cancelled,737.01,Cash,38.19,2.60
979,449,200,2025-06-23 14:24:35,2025-06-23 15:18:35,Cancelled,3111.28,Credit Card,25.59,1.02
980,294,119,2023-11-03 15:18:38,2023-11-03 16:16:38,Pending,1618.41,Cash,30.50,2.70
981,143,44,2024-11-01 22:12:54,2024-11-01 23:13:54,Cancelled,3148.02,Credit Card,39.15,0.26
982,63,196,2024-01-06 07:34:23,2024-01-06 08:52:23,Cancelled,1845.69,UPI,13.01,4.05
983,109,38,2024-06-15 04:03:18,2024-06-15 04:56:18,Pending,582.25,Cash,9.55,0.91
984,473,159,2024-07-02 07:05:44,2024-07-02 07:47:44,Pending,3730.42,Credit Card,26.10,3.04
985,256,54,2025-06-22 10:23:09,2025-06-22 11:03:09,Pending,3215.60,Cash,0.62,0.30
986,145,180,2024-12-23 14:51:42,2024-12-23 15:44:42,Pending,1204.28,Credit Card,35.41,4.98
987,183,27,2025-05-02 03:47:03,2025-05-02 04:34:03,Cancelled,2817.24,Cash,33.32,2.63
988,257,149,2024-04-07 15:34:52,2024-04-07 16:48:52,Delivered,3625.16,UPI,48.54,1.12
989,150,116,2024-12-30 00:05:12,2024-12-30 00:48:12,Pending,1132.00,Credit Card,45.96,0.84
990,189,178,2023-10-30 09:04:07,2023-10-30 10:00:07,Pending,1753.26,UPI,25.36,2.12
991,39,40,2025-04-01 21:50:42,2025-04-01 22:35:42,Cancelled,870.61,Credit Card,18.14,1.00
992,413,14,2025-05-24 10:53:31,2025-05-24 11:44:31,Delivered,50.45,Credit Card,40.32,2.44
993,266,190,2023-08-21 01:42:28,2023-08-21 02:56:28,Delivered,3033.11,Credit Card,28.00,1.26
994,132,188,2025-02-28 09:16:31,2025-02-28 10:10:31,Cancelled,393.83,Cash,37.07,0.60
995,5,176,2025-02-12 09:06:26,2025-02-12 10:14:26,Cancelled,1389.62,Credit Card,32.49,4.53
996,442,43,2023-11-12 18:01:14,2023-11-12 19:05:14,Pending,2847.06,Credit Card,25.11,4.32
997,139,165,2024-06-25 12:10:04,2024-06-25 12:58:04,Pending,1945.86,Credit Card,31.42,3.92
998,40,197,2024-09-06 11:21:54,2024-09-06 12:25:54,Pending,2741.42,UPI,12.25,1.13
999,276,1,2024-12-07 13:01:16,2024-12-07 13:46:16,Pending,1507.29,Cash,16.15,4.89
1000,264,27,2024-05-17 23:20:24,2024-05-18 00:01:24,Cancelled,3347.93,Credit Card,0.78,1.47
1001,422,52,2025-05-29 22:55:17,2025-05-29 23:43:17,Delivered,4195.36,Credit Card,49.49,4.84
1002,277,17,2024-10-20 04:03:51,2024-10-20 05:03:51,Cancelled,912.36,Credit Card,29.43,3.73
1003,48,124,2024-06-28 00:26:34,2024-06-28 01:21:34,Delivered,1559.57,Cash,22.27,0.71
1004,460,106,2025-06-14 22:21:24,2025-06-14 23:23:24,Delivered,1325.15,Cash,41.57,3.53
1005,333,152,2025-02-12 08:58:52,2025-02-12 10:15:52,Pending,804.96,Cash,30.58,4.69
1006,418,144,2023-07-28 14:52:11,2023-07-28 16:00:11,Delivered,3340.63,UPI,18.40,4.28
1007,259,124,2023-09-03 05:39:23,2023-09-03 07:09:23,Cancelled,4808.16,UPI,43.37,4.32
1008,409,177,2023-08-29 18:53:18,2023-08-29 20:16:18,Cancelled,2948.21,UPI,16.05,4.27
1009,190,33,2025-05-21 17:01:31,2025-05-21 17:41:31,Pending,660.93,Credit Card,46.57,1.42
1010,234,26,2025-04-02 19:44:20,2025-04-02 21:03:20,Pending,1055.23,Credit Card,37.74,2.99
1011,496,104,2023-10-07 02:30:53,2023-10-07 03:25:53,Cancelled,2109.96,UPI,10.65,4.43
1012,489,16,2023-09-18 19:52:58,2023-09-18 21:22:58,Cancelled,1353.70,UPI,49.51,4.28
1013,334,37,2024-04-10 02:21:24,2024-04-10 02:57:24,Pending,2157.67,Credit Card,20.09,1.00
1014,215,128,2025-03-12 00:10:39,2025-03-12 00:41:39,Delivered,3618.72,Cash,15.66,0.07
1015,255,77,2023-10-02 12:03:19,2023-10-02 13:18:19,Delivered,966.04,UPI,40.13,4.21
1016,4,52,2023-11-19 19:03:48,2023-11-19 20:02:48,Delivered,2428.28,UPI,6.06,1.37
1017,169,5,2024-09-06 18:11:52,2024-09-06 19:04:52,Cancelled,3320.50,Cash,42.38,1.53
1018,401,187,2024-03-20 08:09:42,2024-03-20 08:53:42,Pending,540.59,Cash,36.05,3.44
1019,223,103,2023-10-16 22:23:47,2023-10-16 23:27:47,Delivered,2793.61,Credit Card,15.44,4.77
1020,80,117,2024-08-20 08:38:02,2024-08-20 09:15:02,Pending,3204.11,Cash,40.65,2.34
1021,417,99,2024-07-08 15:35:49,2024-07-08 16:34:49,Pending,3848.42,Credit Card,8.31,3.90
1022,185,34,2025-02-25 15:02:24,2025-02-25 16:25:24,Delivered,2772.84,Credit Card,21.79,2.25
